rerun_id,num_decoders_used,pair_id,euclidean_distance,geodesic_distance
4,1,17,2.7869772911071777,14.70527929887129
4,1,18,3.2760097980499268,5.685041965406896
4,1,19,3.5053534507751465,15.811750190658746
4,1,20,7.15347957611084,22.421015472419022
4,1,21,2.248197555541992,8.607274070874723
4,1,22,5.046722888946533,22.46139197909764
4,1,23,3.4085824489593506,20.967766137499602
4,1,24,2.56691575050354,8.077408602028319
4,2,0,5.423480033874512,25.98822459081829
4,2,1,3.292539358139038,28.40816223624163
4,2,2,5.145800590515137,31.575264281603804
4,2,3,4.217655181884766,23.02670462694483
4,2,4,4.172432899475098,28.44833885130092
4,2,5,8.04224967956543,32.11898046716303
4,2,6,0.8172687292098999,18.55685266972445
4,2,7,0.3825235366821289,16.438857105931017
4,2,8,3.117255210876465,14.745496159248827
4,2,9,2.503331184387207,21.443913604192275
4,2,10,2.6498801708221436,18.81928685846858
4,2,11,1.5711866617202759,14.995196272636207
4,2,12,5.124648094177246,26.61307111551049
4,2,13,8.398327827453613,37.1732509465812
4,2,14,5.577530860900879,30.574039831548166
4,2,15,5.734355926513672,16.553596147367987
4,2,16,0.9212654829025269,12.664914327844489
4,2,17,2.7869772911071777,22.553665925513915
4,2,18,3.2760097980499268,13.637555138522814
4,2,19,3.5053534507751465,23.029459786682065
4,2,20,7.15347957611084,30.87225799122187
4,2,21,2.248197555541992,18.006171969741548
4,2,22,5.046722888946533,25.0537605554286
4,2,23,3.4085824489593506,27.582670482342714
4,2,24,2.56691575050354,20.225657207434725
4,3,0,5.423480033874512,27.78339747570424
4,3,1,3.292539358139038,28.15898445899139
4,3,2,5.145800590515137,32.39254697626254
4,3,3,4.217655181884766,24.598152202896767
4,3,4,4.172432899475098,29.12254801239711
4,3,5,8.04224967956543,35.2436933354306
4,3,6,0.8172687292098999,19.771520551094287
4,3,7,0.3825235366821289,16.97026153632666
4,3,8,3.117255210876465,17.51521032626892
4,3,9,2.503331184387207,25.127686617864864
4,3,10,2.6498801708221436,21.677941934231356
4,3,11,1.5711866617202759,21.669416204245387
4,3,12,5.124648094177246,25.543816712966468
4,3,13,8.398327827453613,33.28289315192566
4,3,14,5.577530860900879,29.140933937705544
4,3,15,5.734355926513672,24.060767490389047
4,3,16,0.9212654829025269,15.827133946021702
4,3,17,2.7869772911071777,21.3241618627882
4,3,18,3.2760097980499268,18.156508846046435
4,3,19,3.5053534507751465,23.74985094525595
4,3,20,7.15347957611084,34.70257097993155
4,3,21,2.248197555541992,18.38696563794836
4,3,22,5.046722888946533,27.879593406569345
4,3,23,3.4085824489593506,27.13897541942964
4,3,24,2.56691575050354,18.945621775826105
5,1,0,5.696259021759033,22.476992224124636
5,1,1,3.6523239612579346,23.42365476476851
5,1,2,4.105678558349609,21.626702566873565
5,1,3,3.857574224472046,13.454526821564091
5,1,4,2.148411989212036,13.620561629267703
5,1,5,5.817699909210205,20.082236021252246
5,1,6,0.63885897397995,5.157607206264957
5,1,7,0.5924889445304871,1.6331888157624392
5,1,8,3.745248794555664,6.663054377696217
5,1,9,3.304764986038208,17.389130698659958
5,1,10,1.801061987876892,8.923112292434654
5,1,11,0.9516856074333191,5.6623775106827985
5,1,12,5.963393211364746,21.573772811908533
5,1,13,7.163039207458496,24.718096892051452
5,1,14,2.856274366378784,15.145413833258702
